Sno,date,country,Cured,Death,Confirmed,Total Test,"Serious,Critical",Total cases
9479,5/18/2021,Austria,583509,10074,608830,638155,21,582
9480,5/19/2021,Austria,47737,707,49474,639054,10,899
9481,5/20/2021,Austria,211603,4182,228803,639616,21,562
9482,5/21/2021,Austria,241544,2733,253385,640293,7,677
9483,5/22/2021,Austria,41990,823,49761,640876,7,583
9484,5/23/2021,Austria,109894,1802,116254,641380,5,504
9485,5/24/2021,Austria,109141,1000,111722,641740,1,360
9486,5/25/2021,Austria,874202,11954,902240,642138,4,398
9487,5/26/2021,Austria,611600,2647,672037,642583,17,445
9488,5/27/2021,Austria,0,0,0,643168,7,585
9489,5/28/2021,Austria,8429,123,9166,643709,17,541
9490,5/29/2021,Austria,208421,3412,224636,644207,4,498
9491,5/30/2021,Austria,1761615,48269,1883365,644586,4,379
9492,5/31/2021,Austria,24739,324,27209,644815,7,229
9493,06/01/2021,Austria,12058,130,12941,645152,13,337
9494,06/02/2021,Austria,3869,7,4049,645552,6,400
9495,06/03/2021,Austria,11066,69,11728,645834,6,282
9496,06/04/2021,Austria,319458,1811,324089,646167,4,333
9497,06/05/2021,Austria,36586,620,37513,646438,5,271
9498,06/06/2021,Austria,148680,5098,160659,646800,3,362
9499,06/07/2021,Austria,273784,2555,292539,647079,1,279
9500,06/08/2021,Austria,4919,118,5340,647322,7,243
9501,06/09/2021,Austria,778081,11909,800029,647688,3,366
9502,06/10/2021,Austria,269828,1499,278599,647971,0,283
9503,06/11/2021,Austria,32367,376,33057,648187,2,216
9504,06/12/2021,Austria,75501,1361,83006,648387,0,200
9505,6/13/2021,Austria,539727,8083,566728,648620,10,233
9506,6/14/2021,Austria,493145,9100,523629,648732,1,112
9507,6/15/2021,Austria,864612,7064,876336,648849,6,117
9508,6/16/2021,Austria,4688,61,4842,649002,3,153
9509,6/17/2021,Austria,16264,55,16553,649181,3,179
9510,6/18/2021,Austria,210401,1004,214945,649309,3,128
9511,6/19/2021,Austria,236782,1329,243281,649445,2,136
9512,6/20/2021,Austria,17837,304,18776,649576,1,131
9513,6/21/2021,Austria,239468,3135,260240,649670,0,94
9514,6/22/2021,Austria,3338,2,3359,649728,4,58
9515,6/23/2021,Austria,585852,10115,610447,649845,2,117
9516,6/24/2021,Austria,47861,710,49566,649922,12,77
9517,6/25/2021,Austria,212839,4193,229913,650016,2,94
9518,6/26/2021,Austria,243224,2751,254207,650191,0,175
9519,6/27/2021,Austria,42568,836,50196,650261,1,70
9520,6/28/2021,Austria,110354,1812,116600,650324,0,63
9521,6/29/2021,Austria,109352,1001,111931,650353,0,29
9522,6/30/2021,Austria,875796,11965,903425,650412,2,59
9523,07/01/2021,Austria,616666,2680,677255,650474,4,62
9524,07/02/2021,Austria,0,0,0,650569,3,95
9525,07/03/2021,Austria,8469,123,9217,650662,0,93
9526,07/04/2021,Austria,209768,3425,225709,650737,0,75
9527,07/05/2021,Austria,1766010,48339,1886807,650817,4,80
9528,07/06/2021,Austria,24880,327,27292,650901,5,84
9529,07/07/2021,Austria,12186,131,13007,651008,1,107
9530,07/08/2021,Austria,3894,7,4080,651128,2,120
9531,07/09/2021,Austria,11097,69,11761,651320,1,192
9532,07/10/2021,Austria,319850,1815,324389,651453,1,133
9533,07/11/2021,Austria,36633,620,37550,651612,0,159
9534,07/12/2021,Austria,149434,5117,161053,651804,0,192
9535,7/13/2021,Austria,275506,2568,293584,652022,1,218
9536,7/14/2021,Austria,4952,119,5365,652354,2,332
9537,7/15/2021,Austria,779291,11919,801161,652660,1,306
9538,7/16/2021,Austria,270450,1502,279135,653001,1,341
9539,7/17/2021,Austria,32397,378,33081,653412,0,411
9540,7/18/2021,Austria,76041,1372,83502,653735,1,323
9541,7/19/2021,Austria,541579,8103,568064,653998,0,263
9542,7/20/2021,Austria,496110,9145,525918,654314,0,316
9543,7/21/2021,Austria,865327,7067,876814,654745,0,431
9544,7/22/2021,Austria,4698,61,4850,655197,1,452
9545,7/23/2021,Austria,16278,55,16574,655589,0,392
9546,7/24/2021,Austria,210491,1007,215042,655938,1,349
9547,7/25/2021,Austria,237267,1332,243830,656270,0,332
9548,7/26/2021,Austria,17912,304,18843,656582,1,312
9549,7/27/2021,Austria,241288,3145,261901,656949,5,367
9550,7/28/2021,Austria,3342,2,3360,657501,0,552
9551,7/29/2021,Austria,588586,10147,611994,658004,0,503
9552,7/30/2021,Austria,47965,713,49657,658518,0,514
9553,7/31/2021,Austria,214223,4203,231073,659056,0,538
9554,08/01/2021,Austria,244676,2765,255014,659508,1,452
9555,08/02/2021,Austria,43614,848,50680,659872,1,364
9556,08/03/2021,Austria,110769,1817,116932,660262,3,390
9557,08/04/2021,Austria,109532,1004,112121,660854,2,592
9558,08/05/2021,Austria,877199,11971,904665,661359,1,505
9559,08/06/2021,Austria,622394,2707,683440,661922,3,563
9560,08/07/2021,Austria,0,0,0,662529,2,607
9561,08/08/2021,Austria,8579,123,9238,663082,0,553
9562,08/09/2021,Austria,211025,3433,226788,663532,0,450
9563,08/10/2021,Austria,1769897,48434,1886807,664133,1,601
9564,08/11/2021,Austria,25107,329,27373,665035,1,902
9565,08/12/2021,Austria,12252,133,13072,665885,1,850
9566,8/13/2021,Austria,3907,7,4085,666890,0,1005
9567,8/14/2021,Austria,11120,70,11787,667841,1,951
9568,8/15/2021,Austria,320208,1820,324796,668732,2,891
9569,8/16/2021,Austria,36661,622,37582,669506,1,774
9570,8/17/2021,Austria,150007,5135,161383,670372,0,866
9571,8/18/2021,Austria,277743,2578,294831,671593,0,1221
9572,8/19/2021,Austria,4971,121,5398,672819,3,1226
9573,8/20/2021,Austria,780531,11931,802342,674077,1,1258
9574,8/21/2021,Austria,270967,1505,279644,675405,0,1328
9575,8/22/2021,Austria,32429,378,33098,676526,1,1121
9576,8/23/2021,Austria,76554,1375,84069,677603,1,1077
9577,8/24/2021,Austria,543344,8118,569263,678605,5,1002
9578,8/25/2021,Austria,498877,9191,528211,680179,2,1574
9579,8/26/2021,Austria,865825,7069,877348,681617,2,1438
9580,8/27/2021,Austria,4707,61,4860,683219,0,1602
9581,8/28/2021,Austria,16290,55,16603,684541,0,1322
9582,8/29/2021,Austria,210615,1010,215148,685956,0,1415
9583,8/30/2021,Austria,237770,1337,244386,687076,0,1120
9584,8/31/2021,Austria,18017,304,18905,688305,0,1229
9585,09/01/2021,Austria,242922,3156,263485,690153,3,1848
9586,09/02/2021,Austria,3344,2,3361,691663,3,1510
9587,09/03/2021,Austria,590977,10182,613357,693416,7,1753
9588,09/04/2021,Austria,48054,716,49745,695131,5,1715
9589,09/05/2021,Austria,215528,4211,232188,696905,3,1774
9590,09/06/2021,Austria,245933,2782,255728,697510,8,605
9591,09/07/2021,Austria,44146,858,51143,698948,12,1438
9592,09/08/2021,Austria,111164,1826,117317,701216,3,2268
9593,09/09/2021,Austria,109696,1007,112332,703572,7,2356
9594,09/10/2021,Austria,878696,11981,905901,705913,11,2341
9595,09/11/2021,Austria,627364,2734,688409,708173,5,2260
9596,09/12/2021,Austria,0,0,0,710030,2,1857
9597,9/13/2021,Austria,8623,123,9243,711573,1,1543
9598,9/14/2021,Austria,212351,3442,227949,713269,10,1696
9599,9/15/2021,Austria,1774255,48499,1886807,715893,7,2624
9600,9/16/2021,Austria,25250,332,27454,718091,16,2198
9601,9/17/2021,Austria,12322,133,13141,720455,13,2364
9602,9/18/2021,Austria,3923,7,4094,722357,7,1902
9603,9/19/2021,Austria,11200,73,11820,724035,6,1678
9604,9/20/2021,Austria,320584,1825,325147,725434,1,1399
9605,9/21/2021,Austria,36693,622,37622,726674,24,1240
9606,9/22/2021,Austria,150636,5150,161831,728696,17,2022
9607,9/23/2021,Austria,279717,2589,295953,730403,11,1707
9608,9/24/2021,Austria,4990,122,5406,732157,11,1754
9609,9/25/2021,Austria,781745,11942,803516,734302,8,2145
9610,9/26/2021,Austria,271649,1506,280195,735890,8,1588
9611,9/27/2021,Austria,32471,378,33119,737202,7,1312
9612,9/28/2021,Austria,77243,1384,84689,738763,11,1561
9613,9/29/2021,Austria,544503,8136,570789,741046,13,2283
9614,9/30/2021,Austria,501624,9235,530456,743095,12,2049
9615,10/01/2021,Austria,866359,7070,877806,744964,5,1869
9616,10/02/2021,Austria,4712,61,4869,746380,7,1416
9617,10/03/2021,Austria,16322,55,16611,748825,5,2445
9618,10/04/2021,Austria,210700,1011,215250,750229,8,1404
9619,10/05/2021,Austria,238316,1341,245027,751139,17,910
9620,10/06/2021,Austria,18139,305,18979,753832,13,2693
9621,10/07/2021,Austria,244247,3163,264898,755797,12,1965
9622,10/08/2021,Austria,3350,2,3362,757675,13,1878
9623,10/09/2021,Austria,593137,10219,614775,759543,6,1868
9624,10/10/2021,Austria,48170,718,49849,761218,6,1675
9625,10/11/2021,Austria,216683,4220,233263,762538,11,1320
9626,10/12/2021,Austria,247097,2803,256477,763928,16,1390
9627,10/13/2021,Austria,44784,867,51625,766542,17,2614
9628,10/14/2021,Austria,111628,1833,117705,768711,8,2169
9629,10/15/2021,Austria,109891,1008,112606,771143,8,2432
9630,10/16/2021,Austria,879735,11989,907123,773540,11,2397
9631,10/17/2021,Austria,632065,2757,693865,775782,6,2242
9632,10/18/2021,Austria,0,0,0,777679,14,1897
9633,10/19/2021,Austria,8655,124,9252,780269,18,2590
9634,10/20/2021,Austria,213801,3453,229130,783996,14,3727
9635,10/21/2021,Austria,1778722,48574,1888767,787644,12,3648
9636,10/22/2021,Austria,25371,334,27540,791226,14,3582
9637,10/23/2021,Austria,12470,133,13189,794982,13,3756
9638,10/24/2021,Austria,3943,7,4110,798606,6,3624
9639,10/25/2021,Austria,11205,73,11832,801456,11,2850
9640,10/26/2021,Austria,320947,1829,325505,804825,20,3369
9641,10/27/2021,Austria,36731,623,37670,809086,11,4261
9642,10/28/2021,Austria,151119,5170,162270,813334,30,4248
9643,10/29/2021,Austria,281372,2599,297029,819195,19,5861
9644,10/30/2021,Austria,5012,123,5439,825297,13,6102
9645,10/31/2021,Austria,782915,11954,804650,830981,13,5684
9646,11/01/2021,Austria,272370,1510,280822,835504,13,4523
9647,11/02/2021,Austria,32501,378,33144,840902,12,5398
9648,11/03/2021,Austria,77803,1399,85269,847408,22,6506
9649,11/04/2021,Austria,546087,8154,572196,856002,21,8594
9650,11/05/2021,Austria,504353,9277,532695,865390,35,9388
9651,11/06/2021,Austria,866856,7074,878285,875333,34,9943
9652,11/07/2021,Austria,4719,61,4875,883887,22,8554
9653,11/08/2021,Austria,892065,8178,75488,892065,14,8178
9654,11/09/2021,Austria,899777,7712,78177,899777,42,7712
9655,11/10/2021,Austria,911175,11398,84547,911175,25,11398
9656,11/11/2021,Austria,923150,11975,91618,923150,26,11975
9657,11/12/2021,Austria,934948,11798,97647,934948,44,11798
9658,11/13/2021,Austria,948100,13152,104505,948100,53,13152
9659,11/14/2021,Austria,959652,11552,110816,959652,19,11552
9660,11/15/2021,Austria,971541,11889,115780,971541,44,11889
9661,11/16/2021,Austria,981904,10363,118084,981904,67,10363
9662,11/17/2021,Austria,996320,14416,125058,996320,45,14416
9663,11/18/2021,Austria,1011465,15145,130865,1011465,60,15145
9664,11/19/2021,Austria,1027274,15809,137740,1027274,53,15809
9665,11/20/2021,Austria,1042571,15297,143336,1042571,47,15297
9666,11/21/2021,Austria,1056613,14042,148336,1056613,24,14042
9667,11/22/2021,Austria,1070419,13806,151873,1070419,30,13806
9668,11/23/2021,Austria,1079932,9513,148334,1079932,79,9513
9669,11/24/2021,Austria,1095297,15365,150819,1095297,72,15365
9670,11/25/2021,Austria,1108889,13592,151354,1108889,58,13592
9671,11/26/2021,Austria,1121134,12245,151228,1121134,56,12245
9672,11/27/2021,Austria,1132805,11671,151131,1132805,71,11671
9673,11/28/2021,Austria,1143283,10478,147460,1143283,42,10478
9674,11/29/2021,Austria,1151809,8526,144147,1151809,40,8526
9675,11/30/2021,Austria,1159995,8186,138441,1159995,74,8186
9676,12/01/2021,Austria,1170362,10367,133989,1170362,67,10367
9677,12/02/2021,Austria,1179244,8882,128900,1179244,79,8882
9678,12/03/2021,Austria,1185982,6738,122065,1185982,75,6738
9679,12/04/2021,Austria,1193286,7304,115870,1193286,66,7304
9680,12/05/2021,Austria,1198478,5192,109016,1198478,48,5192
9681,12/06/2021,Austria,1203103,4625,101937,1203103,53,4625
9682,12/07/2021,Austria,1207336,4233,94931,1207336,85,4233
9683,12/08/2021,Austria,1212999,5663,88846,1212999,63,5663
9684,12/09/2021,Austria,1217436,4437,83354,1217436,35,4437
9685,12/10/2021,Austria,1221095,3659,77370,1221095,71,3659
9686,12/11/2021,Austria,1225555,4460,72472,1225555,74,4460
9687,12/12/2021,Austria,1228034,2479,68792,1228034,21,2479
9688,12/13/2021,Austria,1232204,4170,63569,1232204,61,4170
9689,12/14/2021,Austria,1235063,2859,60352,1235063,70,2859
9690,12/15/2021,Austria,1239287,4224,56905,1239287,56,4224
9691,12/16/2021,Austria,1242333,3046,52791,1242333,58,3046
9692,12/17/2021,Austria,1245232,2899,49943,1245232,57,2899
9693,12/18/2021,Austria,1247399,2167,46090,1247399,26,2167
9694,12/19/2021,Austria,1249641,2242,43382,1249641,19,2242
9695,12/20/2021,Austria,1251433,1792,40390,1251433,19,1792
9696,12/21/2021,Austria,1253961,2528,37707,1253961,47,2528
9697,12/22/2021,Austria,1256230,2269,34879,1256230,32,2269
9698,12/23/2021,Austria,1258377,2147,32207,1258377,31,2147
9699,12/24/2021,Austria,1260751,2374,30902,1260751,24,2374
9700,12/25/2021,Austria,1262836,2085,29339,1262836,10,2085
9701,12/26/2021,Austria,1264553,1717,28220,1264553,8,1717
9702,12/27/2021,Austria,1266103,1550,27557,1266103,18,1550
9703,12/28/2021,Austria,1268519,2416,27152,1268519,24,2416
9704,12/29/2021,Austria,1271770,3251,27362,1271770,19,3251
9705,12/30/2021,Austria,1274995,3225,27795,1274995,13,3225
9706,12/31/2021,Austria,1278619,3624,28901,1278619,35,3624
9707,01/01/2022,Austria,1282227,3608,30139,1282227,18,3608
9708,01/02/2022,Austria,1285510,3283,31569,1285510,3,3283
9709,01/03/2022,Austria,1288829,3319,33052,1288829,7,3319
9710,01/04/2022,Austria,1294325,5496,36481,1294325,28,5496
9711,01/05/2022,Austria,1304086,9761,43707,1304086,20,9761
9712,01/06/2022,Austria,1312939,8853,50079,1312939,23,8853
9713,01/07/2022,Austria,1321725,8786,56043,1321725,7,8786
9714,01/08/2022,Austria,1329130,7405,60924,1329130,16,7405
9715,01/09/2022,Austria,1339421,10291,68470,1339421,4,10291
9716,01/10/2022,Austria,1350225,10804,75760,1350225,7,10804
9717,01/11/2022,Austria,1361741,11516,83337,1361741,19,11516
9718,01/12/2022,Austria,1378747,17006,95258,1378747,11,17006
9719,1/13/2022,Austria,1394599,15852,105525,1394599,18,15852
9720,1/14/2022,Austria,1411421,16822,116498,1411421,7,16822
9721,1/15/2022,Austria,1428170,16749,124771,1428170,11,16749
9722,1/16/2022,Austria,1443589,15419,132638,1443589,5,15419
9723,1/17/2022,Austria,1459306,15717,140088,1459306,2,15717
9724,1/18/2022,Austria,1475991,16685,146625,1475991,22,16685
9725,1/19/2022,Austria,1503668,27677,160075,1503668,16,27677
9726,1/20/2022,Austria,1527982,24314,171651,1527982,13,24314
9727,1/21/2022,Austria,1553328,25346,184267,1553328,5,25346
9728,1/22/2022,Austria,1577588,24260,195789,1577588,13,24260
9729,1/23/2022,Austria,1600041,22453,206939,1600041,6,22453
9730,1/24/2022,Austria,1625651,25610,217818,1625651,10,25610
9731,1/25/2022,Austria,1650597,24946,224468,1650597,21,24946
9732,1/26/2022,Austria,1684608,34011,243090,1684608,12,34011
9733,1/27/2022,Austria,1727661,43053,266687,1727661,13,43053
9734,1/28/2022,Austria,1766292,38631,281690,1766292,21,38631
9735,1/29/2022,Austria,1801040,34748,293827,1801040,18,34748
9736,1/30/2022,Austria,1828167,27127,299911,1828167,16,27127
9737,1/31/2022,Austria,1855578,27411,304577,1855578,13,27411
9738,02/01/2022,Austria,1881472,25894,305899,1881472,26,25894
9739,02/02/2022,Austria,1920882,39410,315201,1920882,18,39410
9740,02/03/2022,Austria,1959017,38135,329154,1959017,26,38135
9741,02/04/2022,Austria,8852,125,9286,1995346,28,36329
9742,02/05/2022,Austria,217775,3490,232319,2027604,24,32258
9743,02/06/2022,Austria,1789958,48801,1899352,2056928,20,29324
9744,02/07/2022,Austria,25779,337,27684,2084227,16,27299
9745,02/08/2022,Austria,12692,134,13258,2111314,28,27087
9746,02/09/2022,Austria,3973,7,4133,2149623,24,38309
9747,02/10/2022,Austria,11323,73,11858,2184873,24,35250
9748,02/11/2022,Austria,321956,1839,326596,2217585,24,32712
9749,02/12/2022,Austria,36803,627,37762,2248713,25,31128
9750,2/13/2022,Austria,152758,5212,163378,2274664,13,25951
9751,2/14/2022,Austria,285322,2626,299909,2299229,22,24565
9752,2/15/2022,Austria,5092,124,5576,2324406,38,25177
9753,2/16/2022,Austria,786472,11995,807962,2362662,49,38256
9754,2/17/2022,Austria,274260,1518,282347,2393576,35,30914
9755,2/18/2022,Austria,32595,380,33188,2424742,37,31166
9756,2/19/2022,Austria,79755,1426,86765,2451024,28,26282
9757,2/20/2022,Austria,550587,8212,568835,2473099,21,22075
9758,2/21/2022,Austria,512039,9401,538343,2494535,14,21436
9759,2/22/2022,Austria,868279,7082,879339,2515962,40,21427
9760,2/23/2022,Austria,4749,62,4893,2550371,33,34409
9761,2/24/2022,Austria,16379,56,16657,2578962,42,28591
9762,2/25/2022,Austria,211078,1024,215585,2610286,28,31324
9763,2/26/2022,Austria,240716,1362,247108,2636258,40,25972
9764,2/27/2022,Austria,18508,312,19184,2659532,28,23274
9765,2/28/2022,Austria,250766,3212,269857,2679742,24,20210
9766,03/01/2022,Austria,3357,2,3364,2704530,35,24788
9767,03/02/2022,Austria,599683,10329,618747,2744023,52,39493
9768,03/03/2022,Austria,48567,725,50239,2775589,39,31566
9769,03/04/2022,Austria,221602,4248,237247,2808008,39,32419
9770,03/05/2022,Austria,250502,2842,258731,2839297,29,31289
9771,03/06/2022,Austria,47275,889,52955,2867760,24,28463
9772,03/07/2022,Austria,113307,1850,118803,2893913,20,26153
9773,03/08/2022,Austria,110758,1014,113407,2924852,50,30939
9774,03/09/2022,Austria,885341,12029,911382,2972647,47,47795
9775,03/10/2022,Austria,650836,2870,715341,3022079,25,49432
9776,03/11/2022,Austria,0,0,0,3071402,30,49323
9777,03/12/2022,Austria,8901,125,9296,3115867,19,44465
9778,3/13/2022,Austria,218828,3502,233324,3153927,30,38060
9779,3/14/2022,Austria,1794080,48876,1902458,3188147,16,34220
9780,3/15/2022,Austria,25928,337,27723,3225272,44,37125
9781,3/16/2022,Austria,12735,134,13299,3283855,31,58583
9782,3/17/2022,Austria,3989,7,4141,3335900,34,52045
9783,3/18/2022,Austria,11373,76,11866,3387012,26,51112
9784,3/19/2022,Austria,322344,1843,326915,3429011,48,41999
9785,3/20/2022,Austria,36822,629,37811,3466203,24,37192
9786,3/21/2022,Austria,153382,5230,163665,3498075,25,31872
9787,3/22/2022,Austria,286481,2634,300716,3532415,60,34340
9788,3/23/2022,Austria,5108,124,5610,3585486,48,53071
9789,3/24/2022,Austria,787611,12012,809014,3627093,54,41607
9790,3/25/2022,Austria,274833,1522,282982,3665003,44,37910
9791,3/26/2022,Austria,32613,383,33203,3698511,51,33508
9792,3/27/2022,Austria,80425,1439,87376,3698511,0,0
9793,3/28/2022,Austria,551917,8224,576832,3747582,45,49071
9794,3/29/2022,Austria,514309,9439,539996,3770412,63,22830
9795,3/30/2022,Austria,868769,7085,879718,3805155,53,34743
9796,3/31/2022,Austria,4761,62,4896,3831048,58,25893
9797,04/01/2022,Austria,16401,56,16669,3854405,44,23357
9798,04/02/2022,Austria,211181,1029,215680,3873448,57,19043
9799,04/03/2022,Austria,241031,1368,247807,3887355,31,13907
9800,04/04/2022,Austria,18584,313,19266,3899660,19,12305
9801,04/05/2022,Austria,252332,3227,271194,3912606,65,12946
9802,04/06/2022,Austria,3357,2,3365,3933682,39,21076
9803,04/07/2022,Austria,601268,10347,619618,3950161,49,16479
9804,04/08/2022,Austria,48637,727,50364,3964246,30,14085
9805,04/09/2022,Austria,222911,4254,238205,3976750,44,12504
9806,04/10/2022,Austria,251149,2847,259226,3987385,20,10635
9807,04/11/2022,Austria,47869,894,53392,3995418,18,8033
9808,04/12/2022,Austria,113645,1853,119053,4004069,49,8651
9809,4/13/2022,Austria,110962,1014,113609,4016540,41,12471
9810,4/14/2022,Austria,886547,12038,912340,4027023,38,10483
9811,4/15/2022,Austria,655644,2892,721510,4036813,34,9790
9812,4/16/2022,Austria,0,0,0,4045809,19,8996
9813,4/17/2022,Austria,8947,125,9309,4053217,14,7408
9814,4/18/2022,Austria,220051,3514,234331,4059444,12,6227
9815,4/19/2022,Austria,1801700,48969,1906371,4064839,8,5395
9816,4/20/2022,Austria,26030,338,27827,4072410,33,7571
9817,4/21/2022,Austria,12894,135,13328,4084358,0,11948
9818,4/22/2022,Austria,4008,8,4156,4092513,0,8155
9819,4/23/2022,Austria,11423,77,11877,4099049,19,6536
